  29.2602 2.1605e+04 1.7837e+04 2.6443e+04 1.8027e+04 2.6296e+04 2.0988e+04 2.2228e+04 2.0599e+04 2.2611e+04
  29.3878 2.1172e+04 1.7487e+04 2.5900e+04 1.7672e+04 2.5756e+04 2.0571e+04 2.1780e+04 2.0188e+04 2.2158e+04
  29.5153 2.0750e+04 1.7146e+04 2.5370e+04 1.7326e+04 2.5230e+04 2.0164e+04 2.1342e+04 1.9787e+04 2.1714e+04
  29.6429 2.0337e+04 1.6811e+04 2.4853e+04 1.6988e+04 2.4715e+04 1.9765e+04 2.0914e+04 1.9394e+04 2.1281e+04
  29.7704 1.9934e+04 1.6485e+04 2.4347e+04 1.6658e+04 2.4213e+04 1.9376e+04 2.0496e+04 1.9011e+04 2.0858e+04
  29.8980 1.9540e+04 1.6166e+04 2.3854e+04 1.6334e+04 2.3722e+04 1.8996e+04 2.0088e+04 1.8636e+04 2.0444e+04
  30.0255 1.9155e+04 1.5853e+04 2.3371e+04 1.6018e+04 2.3243e+04 1.8624e+04 1.9690e+04 1.8270e+04 2.0040e+04
  30.1531 1.8779e+04 1.5548e+04 2.2901e+04 1.5710e+04 2.2775e+04 1.8261e+04 1.9300e+04 1.7913e+04 1.9645e+04
  30.2806 1.8411e+04 1.5250e+04 2.2441e+04 1.5408e+04 2.2317e+04 1.7906e+04 1.8920e+04 1.7563e+04 1.9259e+04
  30.4082 1.8052e+04 1.4958e+04 2.1991e+04 1.5112e+04 2.1871e+04 1.7559e+04 1.8548e+04 1.7222e+04 1.8882e+04
  30.5357 1.7700e+04 1.4673e+04 2.1553e+04 1.4824e+04 2.1434e+04 1.7220e+04 1.8184e+04 1.6888e+04 1.8514e+04
  30.6633 1.7357e+04 1.4393e+04 2.1124e+04 1.4541e+04 2.1008e+04 1.6888e+04 1.7829e+04 1.6561e+04 1.8154e+04
  30.7908 1.7021e+04 1.4120e+04 2.0705e+04 1.4265e+04 2.0592e+04 1.6564e+04 1.7482e+04 1.6242e+04 1.7802e+04
  30.9184 1.6693e+04 1.3853e+04 2.0295e+04 1.3995e+04 2.0185e+04 1.6247e+04 1.7143e+04 1.5930e+04 1.7457e+04
  31.0459 1.6372e+04 1.3592e+04 1.9895e+04 1.3730e+04 1.9787e+04 1.5937e+04 1.6811e+04 1.5625e+04 1.7121e+04
  31.1735 1.6059e+04 1.3337e+04 1.9504e+04 1.3472e+04 1.9398e+04 1.5633e+04 1.6487e+04 1.5326e+04 1.6792e+04
  31.3010 1.5752e+04 1.3087e+04 1.9122e+04 1.3219e+04 1.9018e+04 1.5337e+04 1.6170e+04 1.5035e+04 1.6470e+04
  31.4286 1.5452e+04 1.2842e+04 1.8749e+04 1.2972e+04 1.8647e+04 1.5047e+04 1.5860e+04 1.4749e+04 1.6156e+04
  31.5561 1.5159e+04 1.2603e+04 1.8384e+04 1.2730e+04 1.8285e+04 1.4763e+04 1.5557e+04 1.4470e+04 1.5848e+04
  31.6837 1.4872e+04 1.2369e+04 1.8028e+04 1.2493e+04 1.7930e+04 1.4486e+04 1.5261e+04 1.4197e+04 1.5547e+04
  31.8112 1.4592e+04 1.2140e+04 1.7679e+04 1.2261e+04 1.7583e+04 1.4214e+04 1.4971e+04 1.3930e+04 1.5253e+04
  31.9388 1.4317e+04 1.1915e+04 1.7338e+04 1.2034e+04 1.7244e+04 1.3949e+04 1.4688e+04 1.3669e+04 1.4965e+04
  32.0663 1.4049e+04 1.1696e+04 1.7005e+04 1.1812e+04 1.6913e+04 1.3689e+04 1.4410e+04 1.3414e+04 1.4684e+04
  32.1939 1.3786e+04 1.1481e+04 1.6679e+04 1.1595e+04 1.6589e+04 1.3435e+04 1.4139e+04 1.3164e+04 1.4409e+04
  32.3214 1.3530e+04 1.1271e+04 1.6361e+04 1.1382e+04 1.6273e+04 1.3186e+04 1.3874e+04 1.2920e+04 1.4139e+04
  32.4490 1.3278e+04 1.1065e+04 1.6049e+04 1.1174e+04 1.5963e+04 1.2943e+04 1.3615e+04 1.2680e+04 1.3876e+04
  32.5765 1.3032e+04 1.0864e+04 1.5745e+04 1.0970e+04 1.5660e+04 1.2705e+04 1.3361e+04 1.2446e+04 1.3618e+04
  32.7041 1.2792e+04 1.0667e+04 1.5447e+04 1.0771e+04 1.5364e+04 1.2472e+04 1.3113e+04 1.2218e+04 1.3366e+04
